GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "27083","Lyon, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3498,3655,3786,4119,5188,5597,5480,5707,7380,7932,8385,9284,10240,10392,10561,12021,12971,13617,14809,14255,15952,16850,17279,18580,18246,20025,20111,23068,22879,25018,25678,26355,27101,27830,29323,32050,33100,33671,35538,37580,36316,38263,41539,43186,44409,45096,47555,46060,48361,49344,49992,54589
 "27085","McLeod, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",91841,101246,107130,120163,145320,161543,169247,173637,210561,231827,256188,277995,307235,323774,341456,391270,417483,439061,476762,488154,528533,556717,581250,631899,643960,700037,739174,805439,843298,889963,929997,937212,974637,1012103,1074092,1135167,1166338,1205397,1256506,1323080,1277067,1303301,1403616,1469513,1481690,1568501,1597066,1613793,1643746,1729330,1778409,1933660
 "27085","McLeod, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",26211,27758,28104,27946,28099,28646,28811,28607,28898,29150,29266,29722,29916,30024,30206,30560,30704,31113,31330,31970,31799,32116,32294,32602,32941,33189,33403,33910,34116,34552,34940,34854,35144,35408,35541,35923,36250,36749,36961,36917,36662,36592,36345,35933,35896,35772,35808,35746,35860,35798,35826,35710
 "27085","McLeod, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3504,3647,3812,4300,5172,5639,5874,6070,7286,7953,8754,9353,10270,10784,11304,12803,13597,14112,15217,15269,16621,17335,17999,19382,19549,21092,22129,23752,24719,25757,26617,26890,27733,28584,30221,31600,32175,32801,33995,35839,34834,35617,38619,40896,41277,43847,44601,45146,45838,48308,49640,54149
 "27087","Mahnomen, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",12076,12709,14176,16200,28444,20892,22082,26540,24088,30943,32610,30511,35813,38968,43968,59786,50950,56250,54537,54866,55806,64677,60095,73767,76266,77977,82894,98181,90640,97246,98547,107935,112397,107597,123177,120023,123275,128625,139304,154480,141247,152454,165656,183670,186699,177260,188724,191691,184400,191087,189391,223197
 "27087","Mahnomen, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",5914,5628,5574,5662,5591,5509,5592,5488,5434,5570,5581,5530,5499,5476,5416,5299,5319,5210,5153,5103,5087,5036,5031,5067,5163,5169,5216,5189,5177,5119,5204,5167,5211,5220,5214,5215,5283,5277,5352,5386,5357,5440,5473,5503,5468,5496,5428,5472,5563,5492,5540,5473
 "27087","Mahnomen, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2042,2258,2543,2861,5087,3792,3949,4836,4433,5555,5843,5517,6513,7116,8118,11283,9579,10797,10584,10752,10970,12843,11945,14558,14772,15086,15892,18921,17508,18997,18937,20889,21569,20612,23624,23015,23334,24375,26028,28682,26367,28025,30268,33376,34144,32253,34769,35031,33148,34794,34186,40781
 "27089","Marshall, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",33125,39846,44848,52717,92810,84643,78997,84452,68034,102024,92347,104075,103217,112285,118367,181152,140879,162031,143785,136085,146301,166053,143812,189829,145253,160384,181975,227152,200031,216053,211271,266113,237275,252266,311232,262324,273997,287492,319924,407534,320877,358458,392634,465120,450880,404775,421978,434014,448689,471858,458138,588066
 "27089","Marshall, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",13342,13083,13142,13349,13290,12924,13158,13266,13327,13439,13199,12989,12808,12584,12446,12240,12089,11770,11551,11430,11197,10960,10862,10784,10689,10646,10633,10716,10599,10396,10235,10119,9948,9919,9962,9938,9889,9802,9651,9551,9478,9440,9458,9471,9429,9419,9410,9369,9359,9373,9345,9321
 "27089","Marshall, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2483,3046,3413,3949,6983,6549,6004,6366,5105,7592,6997,8013,8059,8923,9510,14800,11653,13766,12448,11906,13066,15151,13240,17603,13589,15065,17114,21197,18873,20782,20642,26298,23852,25433,31242,26396,27707,29330,33149,42669,33855,37972,41513,49110,47818,42974,44844,46324,47942,50342,49025,63090
 "27091","Martin, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",87233,96916,101203,112196,153975,154430,158696,141724,189585,213549,220415,241856,276857,285156,284207,333858,339313,347845,377397,355259,390396,405855,387124,420113,384964,464757,459710,511230,517221,535747,528281,580007,586058,591691,624280,692607,713305,717235,735307,815861,774843,838556,895151,956806,925057,949126,948004,905973,954735,1005704,1026083,1129200
 "27091","Martin, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",24182,24402,24708,25344,24900,24588,24711,24456,24584,24519,24618,24734,24865,24919,25004,24882,24701,24154,23635,23165,22908,22922,22889,22766,22738,22532,22543,22343,22258,22094,21878,21786,21500,21341,21209,21126,21063,20901,20878,20914,20790,20805,20627,20461,20424,20247,20041,19920,19867,19772,19641,19484
 "27091","Martin, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3607,3972,4096,4427,6184,6281,6422,5795,7712,8710,8953,9778,11134,11443,11366,13418,13737,14401,15968,15336,17042,17706,16913,18454,16930,20627,20393,22881,23238,24249,24147,26623,27259,27726,29435,32785,33865,34316,35219,39010,37270,40306,43397,46762,45293,46877,47303,45481,48056,50865,52242,57955
 "27093","Meeker, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",59171,67750,71312,79852,100607,101821,110796,110731,134496,151387,162115,180692,199292,214455,205444,242104,256090,260233,275044,277897,307938,334956,343961,346256,346824,378065,389258,429002,449055,478494,511944,537567,564283,575957,605428,660707,674178,700972,741537,789649,738373,785931,821463,859166,850873,893741,936865,928966,976785,1018339,1039535,1154867
 "27093","Meeker, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",19145,18442,18733,20258,20229,20202,20212,20413,20587,20509,20653,20638,20771,20841,20884,20940,20851,20802,20613,20939,20908,20874,21044,20941,21049,21409,21558,21875,21996,22321,22431,22766,22862,22991,23092,23200,23213,23402,23407,23454,23298,23333,23198,23041,23091,23129,23048,23081,23037,23122,23166,23341
 "27093","Meeker, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3091,3674,3807,3942,4973,5040,5482,5425,6533,7381,7849,8755,9595,10290,9837,11562,12282,12510,13343,13272,14728,16047,16345,16535,16477,17659,18056,19612,20415,21437,22823,23613,24682,25051,26218,28479,29043,29954,31680,33668,31693,33683,35411,37289,36849,38642,40648,40248,42401,44042,44873,49478
 "27095","Mille Lacs, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",46514,50584,55018,61155,71097,80004,88083,97907,110179,123721,137806,154946,166700,177933,185689,203508,211855,221133,231248,240892,261907,268153,275828,305025,325555,349256,358538,391965,412096,439338,470781,495803,552170,588252,619939,675083,688784,734176,778789,810100,795216,823489,856696,888463,914521,954174,980722,1005418,1043145,1094600,1137451,1238761
 "27095","Mille Lacs, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",15320,15775,16005,16728,16732,16999,17508,17724,17850,18021,18345,18450,18490,18569,18404,18544,18504,18378,18413,18558,18655,18701,19069,19385,19573,19849,20200,20625,21118,21561,21919,22422,22865,23580,24234,24716,25414,25882,26108,26171,26127,26073,25842,25629,25651,25553,25482,25595,25845,26062,26166,26146
 "27095","Mille Lacs, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3036,3207,3438,3656,4249,4706,5031,5524,6172,6865,7512,8398,9016,9582,10090,10974,11449,12032,12559,12980,14040,14339,14465,15735,16633,17596,17749,19004,19514,20377,21478,22112,24149,24947,25581,27314,27103,28366,29830,30954,30437,31584,33151,34666,35652,37341,38487,39282,40362,42000,43471,47379
 "27097","Morrison, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",68586,72596,77385,86843,105645,111150,120138,130788,152382,165400,179451,202261,222630,239313,245674,283697,298430,321819,325946,336217,379638,395859,403269,431728,452695,482841,492914,550186,565329,619814,646189,695906,719190,743722,794981,870336,876734,904947,967360,1055537,1014535,1074863,1151206,1203666,1212413,1271606,1313804,1297705,1358482,1398811,1409571,1580018
 "27097","Morrison, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",27418,27067,27609,27121,27533,27377,27914,28225,28310,28559,28832,29313,29257,29222,29409,29519,29427,29343,29332,29536,29564,29674,29758,29940,30210,30416,30692,30990,31103,31234,31363,31819,32102,32373,32434,32489,32669,32813,33024,33267,33156,33244,33259,33101,32862,32811,32770,32907,33075,33098,33329,33187
 "27097","Morrison, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2501,2682,2803,3202,3837,4060,4304,4634,5383,5792,6224,6900,7609,8189,8354,9611,10141,10967,11112,11383,12841,13340,13552,14420,14985,15875,16060,17754,18176,19844,20604,21871,22403,22974,24511,26789,26837,27579,29293,31729,30599,32333,34613,36363,36894,38755,40092,39436,41073,42263,42293,47610
 "27099","Mower, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",170048,190129,198255,208850,240548,248740,273145,276204,327348,343130,360361,391265,422853,459501,468527,534035,514117,534617,568315,563102,623719,648515,673281,713356,709629,759370,761648,823969,855532,905834,941729,983711,1051373,1101906,1134592,1181485,1182472,1211923,1283447,1354606,1387732,1438204,1559281,1621996,1671592,1640443,1762274,1738627,1784412,1824117,1850691,2029077
 "27099","Mower, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",45033,44796,44394,45127,44489,43480,43823,43491,43134,41993,41287,40332,40008,39374,39616,39641,39483,38689,38047,37801,37466,37405,37570,37580,37913,37938,37908,37916,37993,38184,38352,38669,38755,38663,38735,38900,38659,38697,38672,38695,39023,39209,39349,39397,39328,39415,39497,39555,39789,40122,40040,40150
 "27099","Mower, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3776,4244,4466,4628,5407,5721,6233,6351,7589,8171,8728,9701,10569,11670,11827,13472,13021,13818,14937,14896,16648,17338,17921,18982,18717,20016,20092,21731,22518,23723,24555,25439,27129,28500,29291,30372,30587,31318,33188,35007,35562,36680,39627,41171,42504,41620,44618,43955,44847,45464,46221,50537
 "27101","Murray, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",39745,43777,46475,56319,78652,77748,72798,63332,98975,96550,97700,105893,116022,113107,103671,126893,134036,137689,153272,142051,162321,154511,152236,163106,136122,190496,168649,201905,197630,219047,219815,232043,240603,240667,258242,285745,302514,301658,335164,380826,365744,384275,431804,434793,433586,414125,445671,396094,400030,414750,429637,518818
 "27101","Murray, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",12936,12481,12287,11940,11617,11574,11528,11715,11731,11641,11533,11468,11285,11207,11045,10946,10682,10398,10172,10144,9924,9602,9631,9634,9549,9462,9390,9371,9336,9274,9214,9153,9111,9066,9041,8989,8919,8884,8788,8755,8771,8697,8631,8573,8509,8437,8395,8308,8329,8247,8197,8155
 "27101","Murray, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3072,3507,3782,4717,6770,6717,6315,5406,8437,8294,8471,9234,10281,10093,9386,11593,12548,13242,15068,14003,16356,16092,15807,16930,14255,20133,17960,21546,21169,23619,23857,25352,26408,26546,28563,31788,33918,33955,38139,43498,41699,44185,50029,50717,50956,49084,53088,47676,48029,50291,52414,63620
 "27103","Nicollet, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",71949,79783,83876,93552,118600,129575,141226,141577,169535,190003,205077,218894,244816,265090,272452,315313,332191,354509,390429,389114,447198,469822,487888,527668,543421,584622,595167,659280,654757,704215,735963,802967,863290,861449,915638,993663,1038839,1107571,1126278,1201857,1158473,1214575,1313438,1409375,1412248,1446875,1514714,1511335,1609901,1662123,1703614,1830420
 "27103","Nicollet, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",25468,24523,24659,24018,25440,24694,25237,25843,26054,26399,26702,26975,27097,27203,27070,27009,27299,27398,27519,27861,27939,28104,28319,28601,29392,29275,29587,29690,29861,29501,29407,29904,30297,30565,30782,31036,31193,31779,31989,32261,32546,32758,32971,33030,32996,33392,33545,33766,34081,34234,34311,34482
 "27103","Nicollet, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2825,3253,3401,3895,4662,5247,5596,5478,6507,7197,7680,8115,9035,9745,10065,11674,12169,12939,14188,13966,16006,16717,17228,18449,18489,19970,20116,22205,21927,23871,25027,26851,28494,28184,29746,32016,33304,34852,35208,37254,35595,37077,39836,42670,42801,43330,45155,44759,47237,48552,49652,53083
 "27105","Nobles, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",76072,84708,87961,102734,133247,127809,148346,126202,166324,181852,191095,202043,229885,235269,228786,257041,264931,274501,315476,310683,351566,357874,359644,366998,357550,420594,393375,449785,434003,462371,467420,502955,525834,534008,566420,633227,636584,630093,676247,746034,722175,778599,866333,885872,880738,923191,960363,891304,930720,953607,971791,1153054
 "27105","Nobles, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",23255,23256,23357,23135,22966,22411,22692,22601,22365,22147,21978,21828,21728,21540,21529,21305,20940,20472,20294,20163,20176,20129,20244,20550,20800,20999,21067,21067,20889,20624,20639,20791,20847,20665,20667,20629,20709,20608,20723,21126,21318,21424,21617,21736,21799,21701,21754,21895,21659,21737,21645,21400
 "27105","Nobles, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3271,3642,3766,4441,5802,5703,6537,5584,7437,8211,8695,9256,10580,10922,10627,12065,12652,13409,15545,15409,17425,17779,17765,17859,17190,20029,18673,21350,20777,22419,22647,24191,25223,25841,27407,30696,30739,30575,32633,35314,33876,36342,40076,40756,40403,42541,44147,40708,42972,43870,44897,53881
 "27107","Norman, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",28305,32739,35479,39666,82007,56383,51000,82408,48851,81721,72802,70364,79835,89650,87128,134643,109814,122064,118858,118693,118427,141054,122496,150175,130885,123173,137447,173570,141592,165709,179675,192680,185828,178354,223168,202789,213849,223111,237044,288142,219783,245580,261805,291222,269349,225326,241311,236360,237056,240637,238562,327208
 "27107","Norman, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",10195,10002,10002,9804,9594,9383,9378,9467,9573,9467,9330,9356,9242,9038,8870,8656,8500,8382,8278,8248,8084,7947,7867,7789,7753,7682,7684,7741,7626,7511,7468,7431,7328,7312,7188,7120,7047,6952,6860,6842,6815,6832,6806,6602,6598,6583,6623,6539,6590,6477,6388,6338
 "27107","Norman, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2776,3273,3547,4046,8548,6009,5438,8705,5103,8632,7803,7521,8638,9919,9823,15555,12919,14563,14358,14391,14650,17749,15571,19280,16882,16034,17887,22422,18567,22062,24059,25929,25359,24392,31047,28482,30346,32093,34555,42114,32250,35946,38467,44111,40823,34228,36435,36146,35972,37153,37345,51626
 "27109","Olmsted, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",330372,353911,377933,411970,470048,504781,573284,636839,719426,815223,898463,1009242,1125845,1262293,1327478,1510892,1599472,1676844,1774556,1884930,2098843,2254901,2364232,2534355,2580360,2663281,2786157,3002536,3158393,3517110,3778881,4039813,4357923,4542660,4888907,5053778,5140399,5501725,5824588,6071570,6090850,6576065,6709775,7072168,7184878,7514595,7881474,8188989,8593913,9100502,9404345,10051751
 "27109","Olmsted, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",82293,84346,85247,86382,86803,88320,88213,89393,90867,90827,91659,92353,93532,94228,95454,96776,98424,98930,100085,102923,104930,107056,109555,111171,113810,114535,114410,115404,117279,120040,122585,124930,126737,129132,131196,133195,134953,137293,139369,141527,143521,144535,145849,146944,148911,150127,151492,153446,154883,156413,158188,159298
 "27109","Olmsted, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4015,4196,4433,4769,5415,5715,6499,7124,7917,8976,9802,10928,12037,13396,13907,15612,16251,16950,17730,18314,20002,21063,21580,22797,22673,23253,24352,26018,26931,29299,30827,32337,34386,35178,37264,37943,38090,40073,41793,42900,42439,45498,46005,48128,48249,50055,52026,53367,55486,58183,59450,63100
 "27111","Otter Tail, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",130885,142190,156432,173431,215192,233715,247384,257310,302423,329692,358850,391303,446985,480857,507376,565657,592467,619641,640287,649193,728770,769383,787167,858796,892241,968328,989914,1090715,1118967,1199277,1257122,1327185,1398155,1429428,1521629,1606676,1605782,1651425,1757248,1945705,1906723,2001048,2172340,2294129,2370595,2509292,2547997,2580410,2688606,2764932,2823640,3096060
 "27111","Otter Tail, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",46976,46218,46752,47191,47758,47666,48824,49192,49714,50350,51285,51938,51822,51683,51745,51753,51371,50898,50748,50957,50771,50747,51281,51776,52293,52853,53490,54522,55136,55726,56680,57073,57076,57245,57515,57576,57420,57732,57677,57691,57333,57291,57283,57227,57503,57496,57539,57840,58213,58602,58684,58741
 "27111","Otter Tail, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2786,3077,3346,3675,4506,4903,5067,5231,6083,6548,6997,7534,8625,9304,9805,10930,11533,12174,12617,12740,14354,15161,15350,16587,17062,18321,18507,20005,20295,21521,22179,23254,24496,24970,26456,27905,27966,28605,30467,33726,33257,34928,37923,40088,41226,43643,44283,44613,46186,47182,48116,52707
 "27113","Pennington, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",41718,48906,56447,63041,79425,77004,80980,97384,96149,116247,127598,129064,131106,140676,140151,163593,161324,168357,167668,177200,190485,212124,211177,229641,229963,247575,266035,286768,302108,326305,339048,362760,369181,379646,417112,412502,427016,432137,469990,525650,509768,552513,594598,650627,661008,668678,698214,709558,729214,788440,796474,857761
 "27113","Pennington, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",13352,13406,13977,14264,14602,14476,14828,15190,15387,15390,15357,15229,15076,14539,14305,14155,14053,13882,13556,13396,13365,13296,13420,13453,13408,13419,13459,13618,13734,13643,13667,13545,13373,13607,13604,13640,13639,13810,13840,13842,13873,13971,14075,14130,14155,14129,14258,14242,14192,14175,14069,13874
 "27113","Pennington, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3124,3648,4039,4420,5439,5319,5461,6411,6249,7553,8309,8475,8696,9676,9797,11557,11480,12128,12369,13228,14253,15954,15736,17070,17151,18450,19766,21058,21997,23917,24808,26782,27606,27901,30661,30242,31308,31292,33959,37975,36745,39547,42245,46046,46698,47327,48970,49822,51382,55622,56612,61825
 "27115","Pine, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",43850,49475,54402,61179,69577,75313,82136,90759,102207,110454,122782,137499,155495,171033,178164,197982,211245,225433,232792,241751,263788,275085,290140,328974,354692,380901,407083,436847,460436,489551,523279,563692,611233,625651,653728,687751,687024,705821,750796,799340,807303,845804,875585,889605,906020,946890,979572,1009805,1049640,1092102,1140021,1240046
 "27115","Pine, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",17345,16909,17292,17571,17874,18058,18573,18947,19029,19129,19556,19925,20094,20202,20402,20542,20688,20492,20648,20843,21114,21346,21677,22183,22776,23069,23379,24101,24655,25272,25956,26607,27125,27627,27946,28323,28616,28860,29210,29614,29655,29715,29621,29197,29077,29082,29051,28873,29159,29449,29430,29359
 "27115","Pine, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2528,2926,3146,3482,3893,4171,4422,4790,5371,5774,6278,6901,7738,8466,8733,9638,10211,11001,11274,11599,12494,12887,13385,14830,15573,16511,17412,18126,18675,19371,20160,21186,22534,22646,23393,24282,24008,24457,25703,26992,27223,28464,29560,30469,31159,32559,33719,34974,35997,37085,38737,42237
 "27117","Pipestone, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",43367,47022,49316,56244,69883,69901,73127,65759,81560,87928,92309,97479,107545,112704,113281,129557,136222,141813,149558,142047,157076,159974,165462,170105,161351,202557,182574,218217,212157,223962,215133,243571,252955,240519,259749,294681,306092,299721,313578,369867,363274,403300,437454,452525,442160,476767,472781,438833,485919,495504,494712,541116
 "27117","Pipestone, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",12832,12708,12338,12432,12307,11898,12038,11885,11912,11839,11822,11675,11589,11506,11438,11195,10947,10817,10675,10782,10651,10473,10441,10500,10416,10373,10321,10165,10140,10093,10046,9858,9854,9727,9662,9598,9453,9496,9520,9631,9624,9606,9528,9398,9306,9327,9302,9249,9168,9127,9152,9121
 "27117","Pipestone, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3380,3700,3997,4524,5678,5875,6075,5533,6847,7427,7808,8349,9280,9795,9904,11573,12444,13110,14010,13174,14748,15275,15847,16200,15491,19527,17690,21467,20923,22190,21415,24708,25670,24727,26884,30702,32380,31563,32939,38404,37747,41984,45912,48151,47513,51117,50826,47447,53002,54290,54055,59326
 "27119","Polk, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",107153,126334,128933,147177,218630,223824,229409,240535,225323,289296,293878,300786,328526,352303,380441,456261,428767,471979,465264,457401,478407,516293,496814,558498,530904,547060,592561,671990,622591,669399,681558,742627,744251,751149,857900,855409,885445,945931,1009700,1173930,1092676,1159825,1245624,1362959,1402328,1328145,1363036,1369960,1402309,1443351,1475290,1725729
 "27119","Polk, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",34470,34473,34525,34823,34872,34819,34769,35317,35500,35073,34936,34803,34561,34313,34150,33843,33440,33207,32898,32977,32736,32573,32568,32703,32783,32793,32709,32736,32274,31425,31294,31384,31096,30958,30980,31093,31148,31170,31273,31175,31423,31639,31545,31524,31652,31511,31519,31692,31636,31364,31330,30900
 "27119","Polk, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3109,3665,3734,4226,6269,6428,6598,6811,6347,8248,8412,8643,9506,10267,11140,13482,12822,14213,14143,13870,14614,15850,15255,17078,16194,16682,18116,20528,19291,21301,21779,23663,23934,24263,27692,27511,28427,30347,32287,37656,34773,36658,39487,43236,44305,42149,43245,43227,44326,46019,47089,55849
 "27121","Pope, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",31644,34489,37070,41083,60439,58735,60061,55513,70611,73549,80199,86487,101674,103336,100790,122388,122095,128663,137281,128009,146399,154349,153074,170481,166164,185381,191033,216836,224858,243542,253775,267160,286717,297330,321350,330684,333209,326708,349666,389728,371263,392716,425996,480088,492726,500149,513817,505168,531322,553236,562721,637839
 "27121","Pope, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",11181,11141,11281,11371,11257,11227,11182,11466,11564,11723,11665,11623,11460,11410,11377,11401,11152,10919,10765,10758,10722,10784,10810,10904,10981,11072,11103,11178,11204,11186,11197,11231,11153,11206,11171,11183,11142,11138,11087,11084,11034,10971,10906,10886,10876,10922,10930,10971,10985,11088,11216,11277
 "27121","Pope, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2830,3096,3286,3613,5369,5232,5371,4842,6106,6274,6875,7441,8872,9057,8859,10735,10948,11783,12753,11899,13654,14313,14160,15635,15132,16743,17206,19398,20069,21772,22665,23788,25708,26533,28766,29570,29906,29333,31538,35161,33647,35796,39061,44101,45304,45793,47010,46046,48368,49895,50171,56561
 "27123","Ramsey, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2085321,2265836,2415221,2589721,2823089,3072286,3313460,3624236,3940031,4355657,4800039,5309903,5891191,6366724,6788618,7536502,8043140,8474906,8950695,9493601,10076602,10775626,11126701,11649307,11932753,12520308,13195375,13953898,14415644,15474864,15912812,17153662,17989644,18208218,18553700,19408777,19769930,20476365,21354254,21517747,20449904,21178961,22433143,23450856,23884037,25370452,26645100,27495584,28273127,29491404,30472787,32083641
 "27123","Ramsey, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",466374,475857,474725,467767,468317,463616,462966,460629,458451,455972,455671,460972,464661,467807,469240,469887,473859,478857,480597,483483,485633,486531,488277,491517,492298,493614,495857,498326,502514,506075,509175,511520,512926,510581,505958,501104,497560,497158,499605,502890,506590,509364,515856,521091,527261,532966,536838,541635,544919,548900,549632,547903
 "27123","Ramsey, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4471,4762,5088,5536,6028,6627,7157,7868,8594,9552,10534,11519,12678,13610,14467,16039,16974,17698,18624,19636,20749,22148,22788,23701,24239,25365,26611,28002,28687,30578,31252,33535,35073,35662,36670,38732,39734,41187,42742,42788,40368,41579,43487,45003,45298,47602,49633,50764,51885,53728,55442,58557
 "27125","Red Lake, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",13346,14785,16826,19014,33362,25102,26179,31438,27644,36070,36417,37088,37422,41481,44339,60532,52262,56103,53515,53922,57341,59105,59774,65912,62308,61890,67768,78582,75124,84202,82952,95945,92607,92106,109555,105475,108197,114156,125046,145874,133257,145635,158562,177623,179118,171239,183333,176425,189021,197226,195208,225040
 "27125","Red Lake, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",5615,5408,5538,5535,5540,5547,5547,5581,5675,5709,5564,5464,5425,5349,5282,5102,4938,4818,4755,4639,4617,4510,4476,4446,4488,4525,4430,4460,4427,4343,4346,4279,4273,4224,4239,4259,4191,4077,4093,4097,4130,4078,4083,4058,4029,3993,4027,3983,4002,3961,4032,4046
 "27125","Red Lake, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2377,2734,3038,3435,6022,4525,4719,5633,4871,6318,6545,6788,6898,7755,8394,11864,10584,11644,11254,11624,12420,13105,13354,14825,13883,13677,15298,17619,16970,19388,19087,22422,21673,21805,25845,24765,25817,28000,30551,35605,32266,35712,38835,43771,44457,42885,45526,44295,47232,49792,48415,55620
 "27127","Redwood, MN",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",63069,69911,72475,83900,118529,115612,107016,90922,146670,154204,146018,167987,185949,187977,187342,229979,239670,237376,268343,239845,282968,285349,290209,314588,283860,351267,331458,393690,379800,388265,401512,422045,435124,421620,445711,487941,505746,513655,550837,637163,634926,669962,712970,746583,750316,794279,816544,738051,709896,756459,812040,931465
 "27127","Redwood, MN",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",20324,19991,19849,19953,19705,19223,19460,19531,19466,19385,19310,19323,19210,19222,19234,18858,18766,18209,17999,17736,17603,17201,17273,17319,17414,17342,17185,17196,17032,16964,16928,16767,16666,16487,16372,16320,16100,16119,16053,16103,16011,16079,16028,15820,15687,15532,15427,15222,15250,15254,15158,15079
 "27127","Redwood, MN",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3103,3497,3651,4205,6015,6014,5499,4655,7535,7955,7562,8694,9680,9779,9740,12195,12772,13036,14909,13523,16075,16589,16801,18164,16301,20255,19288,22894,22299,22888,23719,25171,26108,25573,27224,29898,31413,31866,34314,39568,39656,41667,44483,47192,47830,51138,52930,48486,46551,49591,53572,61772
