GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "39075","Holmes, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2512,2679,2940,3104,3527,3679,3993,4310,4686,5159,5628,6225,7050,7167,7158,8389,8716,9100,9818,10432,11378,11987,12117,13207,13787,14822,14914,15978,16297,17299,17758,18851,21221,20959,21690,23792,23762,23647,24263,25179,25560,27362,30546,31110,33410,36431,39603,39558,43262,45612,47386,48118
 "39077","Huron, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",189045,196802,217210,230215,257148,283446,301768,335734,372681,417465,465130,491438,520802,536090,593126,674245,714717,758233,805541,858875,915008,954277,981307,1022175,1066797,1124831,1179751,1245525,1317023,1362342,1393282,1459591,1512520,1522574,1559798,1612663,1656398,1733319,1799216,1880248,1816761,1875616,1972312,2001769,2061180,2116746,2173127,2191864,2281337,2368133,2434261,2657980
 "39077","Huron, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",49457,49706,50502,51388,52190,52444,53717,53415,53890,54394,54558,54651,54704,54355,54324,54701,54472,55222,55596,55801,56025,56377,56932,57152,57212,57487,58030,58667,59050,59133,59266,59611,59620,59917,59947,60011,60116,60113,60086,60121,59754,59566,59428,59220,58840,58626,58325,58386,58403,58316,58269,57979
 "39077","Huron, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3822,3959,4301,4480,4927,5405,5618,6285,6916,7675,8525,8992,9520,9863,10918,12326,13121,13731,14489,15392,16332,16927,17236,17885,18646,19567,20330,21230,22304,23039,23509,24485,25369,25411,26020,26873,27553,28834,29944,31274,30404,31488,33188,33802,35030,36106,37259,37541,39062,40609,41776,45844
 "39079","Jackson, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",69115,74566,80767,86716,99622,114225,123246,136322,151962,170642,190241,206462,221775,244738,263029,293142,302863,305811,321182,342376,371769,389579,413843,439377,459466,483813,511452,544123,581933,614318,631309,652611,688426,715753,744179,778280,812264,846538,892648,930919,936724,965895,1003154,1011215,1039089,1072100,1104517,1111272,1131776,1149581,1191792,1321270
 "39079","Jackson, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",27250,27147,27115,27663,28695,28807,29394,30074,30059,30058,30346,30543,30280,30477,30693,30381,30376,30200,30323,29935,30173,30238,30721,31239,31544,31852,31934,32241,32388,32558,32638,32633,32670,32846,32880,33025,33242,33135,33144,33164,33115,33249,33126,32869,32807,32772,32575,32565,32398,32370,32372,32493
 "39079","Jackson, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2536,2747,2979,3135,3472,3965,4193,4533,5055,5677,6269,6760,7324,8030,8570,9649,9970,10126,10592,11437,12321,12884,13471,14065,14566,15189,16016,16877,17968,18868,19343,19998,21072,21791,22633,23566,24435,25548,26932,28070,28287,29050,30283,30765,31673,32714,33907,34125,34934,35514,36816,40663
 "39081","Jefferson, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",318865,344326,365857,395623,429861,489398,537848,605447,652583,695228,768871,838129,889635,906349,902550,973019,969272,1013290,1030434,1065280,1145474,1222364,1236609,1299172,1326724,1391239,1419791,1459003,1449753,1567107,1590691,1653269,1761119,1804498,1834178,1918987,1908463,1981206,2071518,2155108,2088774,2106042,2219586,2247656,2265814,2335701,2394387,2366292,2476415,2564148,2664518,2881646
 "39081","Jefferson, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",96446,96370,97124,96300,95837,94406,94805,93757,93176,92519,91032,91302,90048,89547,87354,86096,84980,83261,81930,81473,81085,80117,79968,79589,79371,78942,78630,77668,76735,75370,74546,73663,73043,72416,72122,71774,71251,70656,70114,69989,69833,69669,69046,68557,68200,67916,67546,66993,66398,65889,65494,64939
 "39081","Jefferson, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3306,3573,3767,4108,4485,5184,5673,6458,7004,7514,8446,9180,9880,10121,10332,11302,11406,12170,12577,13075,14127,15257,15464,16324,16715,17624,18057,18785,18893,20792,21338,22444,24111,24918,25432,26737,26785,28040,29545,30792,29911,30229,32146,32785,33223,34391,35448,35321,37297,38916,40683,44375
 "39083","Knox, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",139232,148942,155287,169035,188552,208303,227893,255246,278725,312422,349691,390667,427137,460829,477239,530074,552113,569625,587702,618140,671831,721041,757174,817210,862304,950566,983452,1066798,1127608,1172505,1193775,1290892,1367394,1421704,1487040,1571449,1642459,1749646,1853810,1922030,1916414,1919828,2082334,2206241,2270896,2365549,2415478,2421417,2504793,2674773,2762817,2994030
 "39083","Knox, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",41429,41777,41917,42917,43197,43809,44469,44392,45250,46254,46715,46344,46398,46706,46662,46537,46675,46536,46630,46826,47136,47637,47894,48662,49284,50079,51094,51990,52832,53543,54061,54616,55460,56377,57232,57995,58641,59194,59843,60348,60633,61087,61290,60781,60882,61035,61045,60953,61345,61921,62239,62423
 "39083","Knox, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3361,3565,3705,3939,4365,4755,5125,5750,6160,6754,7486,8430,9206,9867,10228,11390,11829,12241,12604,13201,14253,15136,15809,16794,17497,18981,19248,20519,21343,21898,22082,23636,24655,25218,25983,27096,28009,29558,30978,31849,31607,31428,33975,36298,37300,38757,39569,39726,40831,43197,44390,47964
 "39085","Lake, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",819041,844170,888014,962733,1082818,1221839,1308264,1461887,1641099,1856154,2099921,2318479,2538278,2673855,2816954,3124938,3280648,3341849,3507832,3780793,4145079,4434277,4487840,4790962,4976217,5268325,5503980,5777012,6164600,6510444,6692758,7013947,7034584,7000969,7315664,7559380,7864561,8273127,8707361,8960152,8648662,8867772,9415523,9714668,9970047,10439644,10710550,10919663,11313949,11815074,12132789,12875394
 "39085","Lake, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",197118,197309,198109,198189,201654,203439,209253,209759,210044,211186,212527,213141,214021,214281,214471,214952,213641,213039,213350,213640,214747,215919,218236,220473,222060,223030,224790,226395,227046,227687,227605,227548,227648,227747,227232,227829,227647,228203,228930,229904,229954,230010,229991,229572,230085,229865,229843,229499,230114,229856,229739,229569
 "39085","Lake, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4155,4278,4482,4858,5370,6006,6252,6969,7813,8789,9881,10878,11860,12478,13134,14538,15356,15687,16442,17697,19302,20537,20564,21730,22409,23622,24485,25517,27151,28594,29405,30824,30901,30740,32195,33180,34547,36253,38035,38973,37610,38554,40939,42316,43332,45416,46599,47580,49167,51402,52811,56085
 "39087","Lawrence, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",151949,160927,177797,187169,206835,236607,262297,293329,327142,372254,420467,474291,504752,513838,536669,577269,604789,621207,665367,687937,733107,790892,820969,884928,916018,956712,994620,1030667,1103773,1133905,1160616,1201719,1252887,1283842,1348371,1417730,1483115,1575935,1678151,1798176,1854467,1907162,1985028,2021614,2006790,2067499,2139651,2146803,2211005,2306027,2347279,2535302
 "39087","Lawrence, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",56581,57148,58385,60325,59939,60063,59089,61341,61903,62424,63109,63742,63173,63309,63513,63209,62742,62303,62178,62111,61634,61872,62053,62431,62855,62853,62858,62821,62900,62800,62523,62237,61965,61847,62197,62169,62476,62798,62748,62640,62667,62428,62432,62177,61908,61599,60990,60817,60176,59864,59556,59091
 "39087","Lawrence, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2686,2816,3045,3103,3451,3939,4439,4782,5285,5963,6663,7441,7990,8116,8450,9133,9639,9971,10701,11076,11895,12783,13230,14174,14574,15221,15823,16406,17548,18056,18563,19309,20219,20758,21679,22804,23739,25095,26744,28707,29592,30550,31795,32514,32416,33564,35082,35299,36742,38521,39413,42905
 "39089","Licking, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",376759,395302,442299,479541,535009,594193,650809,725487,811969,909381,1025355,1126161,1237199,1317654,1423382,1591775,1667833,1765553,1798860,1927004,2077924,2191941,2303130,2492738,2623540,2838075,2969670,3171222,3360500,3592909,3733921,4005899,4119932,4206178,4312928,4506866,4672036,5079222,5431265,5721485,5709392,5848426,6222406,6438683,6645289,6907828,7236706,7431244,7806250,8092873,8415433,9049259
 "39089","Licking, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",105987,108129,109846,110691,110888,112255,115594,115188,116345,118719,119964,121335,122475,123336,123737,123919,124394,124378,124978,125945,126738,129006,130696,131967,133691,135205,136880,133975,135686,141393,143697,146268,148226,150061,152582,155264,157950,160263,162375,163916,165283,166725,167195,167636,168532,169506,170721,172166,173790,175816,177174,178100
 "39089","Licking, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3555,3656,4027,4332,4825,5293,5630,6298,6979,7660,8547,9281,10102,10683,11503,12845,13408,14195,14393,15300,16395,16991,17622,18889,19624,20991,21695,23670,24767,25411,25985,27387,27795,28030,28266,29027,29579,31693,33449,34905,34543,35078,37216,38409,39430,40753,42389,43163,44918,46030,47498,50810
 "39091","Logan, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",123951,131736,143921,152505,173251,194720,207673,232458,257302,282443,312053,343962,361781,380476,398104,446357,475142,504471,532307,579381,641968,708178,737940,803409,822249,857125,901253,975394,1047451,1092757,1121513,1166773,1208934,1233004,1271730,1345421,1374768,1410826,1469760,1497114,1434470,1469242,1552537,1651135,1719062,1737607,1754165,1787075,1866560,1949657,2014735,2196985
 "39091","Logan, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",34989,35181,35824,36425,37035,37167,38124,38204,38356,38793,38806,39231,39452,39306,39451,39816,40028,40535,41321,41806,42091,42417,43023,43537,44065,44215,44700,44926,45302,45698,46063,45984,45865,46089,46257,46247,46066,45902,46154,46115,46055,45743,45625,45412,45399,45477,45255,45145,45217,45291,45594,45326
 "39091","Logan, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3543,3745,4017,4187,4678,5239,5447,6085,6708,7281,8041,8768,9170,9680,10091,11210,11870,12445,12882,13859,15252,16696,17152,18453,18660,19385,20162,21711,23122,23913,24347,25373,26359,26753,27493,29092,29843,30736,31845,32465,31147,32119,34028,36359,37866,38208,38762,39585,41280,43047,44189,48471
 "39093","Lorain, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",952643,996816,1107236,1192804,1336774,1478784,1587594,1749361,2006883,2217020,2430286,2624501,2865251,2911123,3081493,3364254,3595344,3724833,3908468,4264805,4485333,4686068,4792746,5112622,5346346,5734060,6029150,6292717,6628795,6974685,7272036,7692965,7814063,7826023,8193760,8645783,9081683,9608875,10063895,10523841,10309331,10577132,11219181,11703913,11995160,12438935,12855064,13288693,13802429,14381049,14881282,15969695
 "39093","Lorain, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",254074,257195,259127,260700,264863,268117,268520,265122,270916,275849,272973,274686,273173,271800,269616,268724,268298,267400,267931,268431,270225,271711,273893,276174,278090,279752,281085,282321,283518,283428,283364,285095,285827,287489,290622,292125,294873,297259,298609,299814,300893,301479,301899,301757,303159,304551,305533,306676,307498,309222,310100,312172
 "39093","Lorain, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3749,3876,4273,4575,5047,5515,5912,6598,7408,8037,8903,9555,10489,10711,11429,12519,13401,13930,14588,15888,16599,17247,17499,18512,19225,20497,21450,22289,23381,24608,25663,26984,27338,27222,28194,29596,30799,32325,33703,35101,34262,35084,37162,38786,39567,40844,42074,43331,44886,46507,47989,51157
 "39095","Lucas, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1989631,2119081,2267364,2469041,2713713,2934663,3151823,3466271,3772474,4113177,4488677,4882231,5293280,5565922,5921002,6500648,6907582,7202007,7517842,7962705,8470836,8763362,8797626,9387052,9722318,10174578,10655765,10933544,11434328,11852572,12244593,12719589,13186407,13437863,13767431,13886216,14111262,14806470,15275755,15406693,15013059,15472372,16345623,16699239,16885215,17724487,18481757,18813828,19040838,19842781,20466154,21853130
 "39095","Lucas, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",480295,483997,487238,488442,488463,486012,485201,478162,474717,469493,471534,471644,470193,468648,466029,463874,462841,463868,464107,465954,464013,462634,462292,462571,461355,460509,458890,458018,457718,456745,455515,454904,454855,454240,453778,451255,449224,446769,445482,443909,442603,441447,439409,436846,436269,434736,433826,433113,431312,429990,428888,428294
 "39095","Lucas, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4143,4378,4654,5055,5556,6038,6496,7249,7947,8761,9519,10352,11258,11877,12705,14014,14924,15526,16199,17089,18256,18942,19030,20293,21073,22094,23221,23871,24981,25950,26881,27961,28990,29583,30340,30772,31413,33141,34290,34707,33920,35049,37199,38227,38704,40771,42602,43439,44146,46147,47719,51024
 "39097","Madison, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",97388,104167,113928,125395,142694,165000,177108,192087,212904,232271,263122,280716,288738,307863,324014,372680,401201,418563,446065,495883,534232,569057,595468,665173,691975,746522,787303,839573,911088,945561,911869,974222,1012567,1016053,1067339,1170034,1196767,1234477,1272118,1325846,1316463,1366230,1480475,1512184,1590104,1613343,1645653,1716125,1807187,1831093,1895382,2079977
 "39097","Madison, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",28108,28421,28933,29385,28303,30775,32367,32109,31975,32244,32495,33137,33595,33879,34489,34278,34628,34849,35313,36248,37036,37111,37749,38624,39209,39907,40326,40412,40086,40334,40299,40218,40256,40539,40879,41122,41292,41865,42392,43163,43353,43434,43120,42996,43263,43988,44149,43400,44077,44393,44812,44559
 "39097","Madison, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3465,3665,3938,4267,5042,5361,5472,5982,6658,7204,8097,8471,8595,9087,9395,10872,11586,12011,12632,13680,14425,15334,15774,17222,17648,18707,19523,20775,22728,23443,22628,24224,25153,25064,26110,28453,28983,29487,30008,30717,30366,31455,34334,35170,36754,36677,37275,39542,41001,41247,42296,46679
 "39099","Mahoning, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1123409,1167548,1207780,1316284,1481951,1644459,1735730,1898369,2127259,2312539,2556362,2753570,2975317,2989707,3107067,3336496,3488194,3607820,3704155,4000548,4285759,4483039,4626309,4905356,5065953,5264999,5520937,5608093,5895933,6100644,6235666,6471865,6888122,6971168,7268687,7414190,7670357,8117370,8258357,8597995,8074716,8324034,8817628,8980103,8963574,9233929,9399181,9425795,9528605,9844086,10082063,10790292
 "39099","Mahoning, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",301659,305015,306270,303790,302602,306295,289448,297609,297056,292617,289066,288689,284845,283178,280893,276914,274535,271333,268467,266069,265756,265095,265294,266478,266769,265877,264804,263696,262161,260812,259145,257104,255264,252998,251696,249825,247702,246112,243453,241572,240050,238315,237304,235689,234431,233472,231988,230263,229438,228975,227510,226075
 "39099","Mahoning, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3724,3828,3944,4333,4897,5369,5997,6379,7161,7903,8844,9538,10445,10558,11061,12049,12706,13297,13797,15036,16127,16911,17438,18408,18990,19802,20849,21267,22490,23391,24062,25172,26984,27554,28879,29678,30966,32982,33922,35592,33638,34929,37158,38101,38235,39550,40516,40935,41530,42992,44315,47729
 "39101","Marion, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",225532,244372,262814,277629,312039,344987,367052,409399,451724,486430,533171,574623,627027,652396,685282,759688,781538,796355,829433,884857,950379,999227,1008518,1093220,1125108,1216667,1262939,1302184,1374529,1451226,1463883,1534546,1573246,1606597,1669684,1715946,1753771,1799229,1918052,1951891,1937737,1950390,2027361,2065121,2095154,2136953,2206850,2278538,2382131,2446460,2463911,2686741
 "39101","Marion, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",64354,65008,66301,66493,66518,67446,67901,67362,66966,66830,67132,67933,67619,67153,66766,66229,65553,64781,64621,64066,64307,64289,64232,64475,65033,67505,67783,67624,67507,67213,66533,66135,66156,66188,66372,66361,66468,66345,66487,66840,66497,66459,66614,66301,65996,65822,65470,65481,65113,65426,65057,64820
 "39101","Marion, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3505,3759,3964,4175,4691,5115,5406,6078,6746,7279,7942,8459,9273,9715,10264,11471,11922,12293,12835,13812,14779,15543,15701,16956,17301,18023,18632,19256,20361,21591,22002,23203,23781,24273,25156,25858,26385,27119,28849,29202,29140,29347,30434,31148,31747,32466,33708,34797,36585,37393,37873,41449
 "39103","Medina, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",324180,341336,379610,430582,494796,560141,615222,695753,799375,920873,1050341,1161108,1269990,1336731,1412711,1571900,1673556,1775418,1886506,2065056,2247201,2393496,2491121,2703598,2866867,3108880,3333382,3553417,3857656,4183334,4423266,4722406,4970288,5086741,5376594,5675285,5983605,6387349,6769040,7026115,6847902,7093088,7566017,7900240,8107819,8530640,8954828,9363648,9686147,10091156,10380397,10947651
 "39103","Medina, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",82819,83135,84448,85209,90001,92901,96837,99144,103195,107901,111312,113434,114315,114977,115227,115439,115175,115310,116773,119307,120850,122933,125487,128402,131025,133839,136897,140052,142999,145578,149137,151751,154363,157502,160325,163048,164953,167298,168775,170330,171688,172503,173514,173648,174672,175898,176185,177001,178339,179205,180121,180912
 "39103","Medina, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3914,4106,4495,5053,5498,6029,6353,7018,7746,8534,9436,10236,11110,11626,12260,13617,14531,15397,16155,17309,18595,19470,19852,21056,21880,23229,24350,25372,26977,28736,29659,31119,32199,32296,33536,34807,36275,38179,40107,41250,39886,41119,43605,45496,46417,48498,50826,52902,54313,56311,57630,60514
 "39105","Meigs, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",48991,52254,63435,66069,84827,96746,102575,114445,123745,138942,154421,171892,182996,190217,195623,219063,223747,229164,236258,245591,262132,278461,291665,314928,323299,343744,356831,380601,408752,433340,445538,463220,498725,477117,477332,499875,527516,562090,570920,611645,637052,657347,669812,691830,700801,718089,751989,754968,777978,800133,824501,899048
 "39105","Meigs, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",19975,19810,19960,20227,21011,21309,21534,21913,22128,22332,22942,23603,23403,23661,23460,23280,23304,23182,23015,22811,22975,23000,23076,23213,23286,23347,23451,23333,23296,23161,23209,23028,23119,23305,23441,23506,23588,23586,23612,23534,23770,23732,23650,23575,23448,23285,23192,23189,23083,23050,22868,22678
 "39105","Meigs, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2453,2638,3178,3266,4037,4540,4763,5223,5592,6222,6731,7283,7819,8039,8339,9410,9601,9885,10265,10766,11409,12107,12639,13567,13884,14723,15216,16312,17546,18710,19197,20116,21572,20473,20363,21266,22364,23832,24179,25990,26801,27699,28322,29346,29887,30839,32424,32557,33704,34713,36055,39644
 "39107","Mercer, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",126097,132139,145553,158224,185351,203404,205641,228501,248770,288839,329960,349111,378706,389930,412853,493435,506432,533373,558940,585890,642128,686839,695404,726459,756768,806331,839963,932289,985304,1027829,997597,1039251,1083850,1083786,1124765,1200145,1213666,1253540,1340777,1476773,1418249,1511696,1642913,1659131,1865026,1926377,1963101,1920831,2035837,2165292,2101527,2250535
 "39107","Mercer, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",34937,35570,35699,36593,37312,37596,37994,37741,38214,38309,38312,38392,38539,38369,38360,38343,38473,38449,38674,39045,39168,39572,39696,39868,40054,40341,40695,40776,40872,41025,40958,40913,40819,40843,40841,40889,40967,41063,41055,41022,40855,40791,40720,40710,40623,40739,40735,40768,40889,40986,41255,41274
 "39107","Mercer, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3609,3715,4077,4324,4968,5410,5412,6054,6510,7540,8612,9093,9827,10163,10763,12869,13163,13872,14453,15006,16394,17357,17518,18222,18894,19988,20640,22864,24107,25054,24357,25401,26553,26535,27540,29351,29625,30527,32658,36000,34714,37060,40347,40755,45911,47286,48192,47116,49789,52830,50940,54527
 "39109","Miami, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",339133,357685,377552,402924,458142,501871,536689,594621,669086,741037,827136,905646,957823,989208,1049668,1171946,1263558,1333559,1389282,1509850,1643504,1704918,1738024,1866712,1966356,2088328,2219817,2358285,2511299,2570779,2637158,2784608,2887148,2914113,3019636,3084209,3167591,3417664,3577680,3702376,3550642,3700516,4017489,4212656,4258336,4312551,4429765,4584550,4839034,5066783,5242678,5641229
 "39109","Miami, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",83970,84514,85543,86784,87924,87852,88457,88559,89023,89913,90351,90515,90844,90265,89692,89732,90014,90837,91386,92538,92871,93292,94025,94746,95608,96156,96629,96948,97687,98187,98587,99015,99300,99579,100120,100775,101564,102028,102130,102430,102526,102487,102742,102947,103228,103876,104100,104553,105215,106091,106995,107516
 "39109","Miami, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4039,4232,4414,4643,5211,5713,6067,6714,7516,8242,9155,10005,10544,10959,11703,13061,14037,14681,15202,16316,17697,18275,18485,19702,20567,21718,22973,24325,25708,26182,26750,28123,29075,29264,30160,30605,31188,33497,35031,36145,34632,36107,39103,40921,41252,41516,42553,43849,45992,47759,48999,52469
 "39111","Monroe, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",46236,50216,52963,59418,67297,76397,81680,91713,105348,116909,132460,145656,153050,159879,166277,178104,183860,183000,184070,178812,189500,205212,206172,225233,224399,238691,237902,242081,256772,271683,279779,288749,301478,307617,322147,317085,304845,312422,340077,372427,372987,381846,417786,415128,424159,431365,435580,427126,449987,488509,514942,560311
 "39111","Monroe, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",15690,15704,15671,15463,16001,15897,15880,15955,16276,16548,17102,17293,16901,16838,16697,16357,16237,15882,15788,15528,15564,15493,15379,15231,15269,15170,15196,15203,15167,15234,15233,15172,15107,15006,15048,15113,14943,14818,14774,14833,14742,14609,14618,14509,14514,14368,14267,14095,13946,13798,13708,13586
 "39111","Monroe, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2947,3198,3380,3843,4206,4806,5144,5748,6473,7065,7745,8423,9056,9495,9958,10889,11324,11522,11659,11515,12176,13245,13406,14788,14696,15734,15656,15923,16930,17834,18367,19032,19956,20500,21408,20981,20401,21084,23019,25108,25301,26138,28580,28612,29224,30023,30531,30303,32266,35404,37565,41242
 "39113","Montgomery, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2717290,2855559,2929062,3201284,3441007,3663020,3940716,4323272,4726499,5160176,5665972,6081114,6583337,6872572,7340079,8103400,8668771,9128220,9457207,10188428,10887529,11189256,11641240,12034512,12458376,12982479,13729064,14205159,14857744,15346862,15690187,16470916,16804315,16888351,17043598,17468502,17741777,18575162,18922971,19276094,18833915,19235506,20186685,20728121,20908373,21822722,22627257,23072551,23985214,24888075,25618760,27440499
 "39113","Montgomery, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",601509,607651,603991,601450,591780,585069,583442,577427,570857,569190,571131,571669,570260,565803,563911,566943,568935,569689,572546,576663,574060,573895,576333,578604,578999,575200,573498,571942,568983,566715,561944,558522,555536,553170,551742,549713,546979,543620,540667,537664,535294,535620,534638,534464,534448,532708,532059,532274,531964,531954,532139,531610
 "39113","Montgomery, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4517,4699,4850,5323,5815,6261,6754,7487,8280,9066,9921,10637,11544,12147,13016,14293,15237,16023,16518,17668,18966,19497,20199,20799,21517,22570,23939,24837,26113,27080,27921,29490,30249,30530,30891,31777,32436,34169,34999,35852,35184,35913,37758,38783,39121,40966,42528,43347,45088,46786,48143,51618
 "39115","Morgan, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",35943,41203,46292,49499,54263,57702,63670,69289,79026,87354,101621,114577,125441,135112,141911,156154,166064,169749,181675,181942,196027,207798,204041,216748,224046,231481,239815,252818,269541,279609,285454,292328,282775,293690,292147,322370,316267,324877,345469,371306,375886,378786,399570,400064,412253,442636,454740,453356,470920,481648,500538,551926
 "39115","Morgan, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",12296,12534,13199,13566,13448,13329,13458,13523,13431,13625,13879,14184,13926,14137,14083,14053,14107,14021,14164,14207,14262,14193,14198,14362,14440,14569,14794,14794,14794,14828,14843,14944,14942,14917,14999,15130,15216,15189,15175,15104,15073,15033,15036,14929,14893,14731,14736,14746,14645,14585,14505,14305
 "39115","Morgan, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2923,3287,3507,3649,4035,4329,4731,5124,5884,6411,7322,8078,9008,9557,10077,11112,11772,12107,12827,12807,13745,14641,14371,15092,15516,15889,16210,17089,18220,18857,19232,19562,18925,19688,19478,21307,20785,21389,22766,24583,24938,25197,26574,26798,27681,30048,30859,30744,32156,33024,34508,38583
 "39117","Morrow, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",66955,69998,80132,87941,102519,111500,113988,130858,151807,169398,192503,205487,221551,227057,241649,275019,293714,302101,311879,331587,357120,377478,388985,421367,445835,493652,510519,548615,590878,621229,645926,702971,756279,779266,825322,855867,880400,903348,962944,987009,995083,1026950,1103475,1119995,1170655,1192091,1225454,1265668,1315756,1379832,1439831,1568054
 "39117","Morrow, OH",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",21162,21548,22766,23582,24464,25245,26000,25858,26478,26726,26990,26543,26736,26606,26615,26722,26925,26840,27067,27261,27613,27784,27982,28317,28790,29164,29588,29864,30309,30623,31198,31813,32438,32955,33524,34025,34271,34561,34937,34877,34907,34790,34813,34839,34851,34941,34954,34928,34928,35133,35342,35411
 "39117","Morrow, OH",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3164,3248,3520,3729,4191,4417,4384,5061,5733,6338,7132,7742,8287,8534,9079,10292,10909,11256,11522,12163,12933,13586,13901,14880,15486,16927,17254,18370,19495,20286,20704,22097,23315,23646,24619,25154,25689,26138,27562,28300,28507,29519,31697,32148,33590,34117,35059,36236,37671,39275,40740,44282
 "39119","Muskingum, OH",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",244519,263217,296941,314931,350287,383708,420301,472049,518398,571690,635475,710917,772091,811216,865478,938711,980142,1006813,1049439,1103664,1198450,1258507,1280664,1381581,1458003,1529700,1571958,1631559,1710515,1791658,1864475,2002047,2115489,2144465,2205913,2296978,2334830,2408379,2510073,2626838,2602503,2672928,2860797,2893946,3010834,3145140,3269755,3291684,3408523,3515502,3657323,3962952
