GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "26081","Kent, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3837,4050,4359,4799,5266,5707,6146,6779,7519,8481,9301,9988,10909,11476,12307,13542,14543,15433,16240,17212,18189,19378,19863,21132,21814,23370,24542,25625,26977,28754,29711,31803,31779,31374,32340,34680,35599,37684,39013,41241,37054,39308,42682,45803,45289,47167,49814,50584,50621,52153,53799,57397
 "26083","Keweenaw, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5677,6254,6881,7280,7908,8277,9636,10820,11400,11615,12461,13422,14605,15408,16219,17434,17851,18715,19715,21098,23329,24698,27096,27885,29015,32744,35049,38604,42029,44056,48336,50743,57350,56042,56153,55398,57097,58857,63790,68559,72611,75532,80328,82738,81475,84326,89969,92355,93453,96777,101200,110128
 "26083","Keweenaw, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",2111,2309,2413,2199,2118,1990,2012,2094,2080,2006,1972,1963,1963,2015,2013,1993,2045,1863,1895,1819,1731,1697,1704,1764,1852,1906,1996,2043,2118,2177,2247,2274,2264,2219,2174,2125,2068,2087,2104,2119,2131,2170,2180,2169,2144,2175,2124,2143,2087,2076,2085,2119
 "26083","Keweenaw, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2689,2709,2852,3311,3734,4159,4789,5167,5481,5790,6319,6837,7440,7647,8057,8748,8729,10046,10404,11599,13477,14554,15901,15808,15667,17179,17560,18896,19844,20237,21511,22314,25331,25256,25829,26070,27610,28202,30318,32354,34074,34807,36848,38146,38001,38771,42358,43096,44779,46617,48537,51972
 "26085","Lake, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",14217,16900,19203,22210,23799,26556,28578,31597,34981,38056,41796,47927,52785,58604,63157,69377,73131,78897,81762,86466,94165,99549,111549,120847,134444,146521,151709,162194,175205,183131,198733,217217,225044,229942,236965,245285,244389,245144,254153,277608,284591,299190,312556,316523,314559,327905,344123,360438,369241,392436,404025,457771
 "26085","Lake, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",4826,5763,6255,6484,6629,6841,7053,7179,7477,7563,7867,7759,7938,8116,8130,8189,8192,8176,8178,8367,8451,8629,8849,9076,9348,9641,9603,9847,10189,10484,10772,11338,11444,11390,11611,11757,11792,11707,11692,11629,11593,11514,11456,11462,11395,11399,11691,11861,11977,11850,11752,11587
 "26085","Lake, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2946,2933,3070,3425,3590,3882,4052,4401,4678,5032,5313,6177,6650,7221,7768,8472,8927,9650,9998,10334,11142,11537,12606,13315,14382,15198,15798,16471,17196,17468,18449,19158,19665,20188,20409,20863,20725,20940,21737,23872,24549,25985,27283,27615,27605,28766,29435,30389,30829,33117,34379,39507
 "26087","Lapeer, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",181539,185301,212725,246342,285172,304580,328237,385047,466834,525791,590609,641716,704555,726242,786180,882241,983258,1046892,1060126,1124939,1253093,1303172,1362918,1410320,1545878,1730448,1825653,1925510,2031224,2165862,2331615,2505493,2493727,2485281,2540882,2623341,2733591,2780806,2819210,2851385,2670159,2768927,2943525,3118788,3188230,3294808,3459703,3507905,3687969,3826815,3939253,4332761
 "26087","Lapeer, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",51274,52719,54221,55079,57524,59964,61479,62809,64299,66533,69018,70185,70622,69783,68876,69079,69362,70355,71503,72688,73429,75118,76550,77782,79187,80303,82345,84125,85209,86299,87080,88271,89102,90035,90573,91125,91739,91691,91130,89914,88774,88206,88095,88200,88299,88202,88376,88227,88218,87987,87808,87635
 "26087","Lapeer, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3541,3515,3923,4473,4957,5079,5339,6130,7260,7903,8557,9143,9976,10407,11414,12771,14176,14880,14826,15476,17065,17348,17804,18132,19522,21549,22171,22889,23838,25097,26776,28384,27987,27603,28053,28788,29797,30328,30936,31712,30078,31392,33413,35360,36107,37355,39148,39760,41805,43493,44862,49441
 "26089","Leelanau, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",37189,40860,45855,52147,59564,70197,73089,81590,97389,113712,119663,128759,143135,153754,163476,182571,199313,215463,235582,241032,279470,300190,326364,357114,384200,425040,443089,483891,525597,562879,593055,618138,679347,712418,754874,815326,844752,861988,871295,930620,871220,911893,969890,1120810,1194921,1344331,1320861,1337288,1366064,1446371,1504840,1592417
 "26089","Leelanau, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",10054,10868,10921,11632,12253,12364,12632,12952,13254,13540,14270,14090,14391,14645,14524,14752,15115,15291,15668,15993,16399,16554,16851,17458,18039,18472,18893,19216,19787,20270,20636,21257,21490,21518,21792,21859,21813,21818,21809,21731,21724,21718,21428,21380,21475,21596,21633,21508,21638,21662,21692,21743
 "26089","Leelanau, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3699,3760,4199,4483,4861,5678,5786,6299,7348,8398,8386,9138,9946,10499,11256,12376,13186,14091,15036,15071,17042,18134,19368,20456,21298,23010,23453,25182,26563,27769,28739,29079,31612,33108,34640,37299,38727,39508,39951,42825,40104,41988,45263,52423,55642,62249,61058,62176,63133,66770,69373,73238
 "26091","Lenawee, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",301136,318572,332577,384602,441578,463213,513428,571596,643456,709813,796821,846066,910883,935660,992877,1094453,1168706,1220315,1321498,1413124,1507392,1573246,1588181,1689221,1797277,1966310,2022869,2089485,2213229,2333693,2456586,2596578,2646589,2686256,2779731,2846255,2935713,2996144,3029331,3066314,2932207,3050829,3210597,3295914,3266677,3376269,3560236,3650306,3712770,3881493,4026034,4383858
 "26091","Lenawee, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",81134,82045,82919,84040,85693,87335,88044,88392,88747,89937,90594,90094,90483,89163,88207,87665,88203,88262,88737,89425,90687,91753,93198,93669,94419,94790,95662,96271,96953,97585,98565,99069,99626,100293,100704,101216,101367,101715,101657,101169,100250,99642,99370,99041,98850,98774,98432,98595,98511,98118,98519,97808
 "26091","Lenawee, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3712,3883,4011,4576,5153,5304,5831,6467,7250,7892,8796,9391,10067,10494,11256,12484,13250,13826,14892,15802,16622,17147,17041,18034,19035,20744,21146,21704,22828,23914,24924,26210,26565,26784,27603,28121,28961,29456,29800,30309,29249,30618,32310,33278,33047,34182,36169,37023,37689,39559,40866,44821
 "26093","Livingston, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",237000,247486,269198,311591,372141,414756,457466,552665,666664,806691,951358,1049543,1135387,1186578,1284097,1475030,1663904,1821972,1939298,2141153,2316802,2450872,2525587,2791781,3039670,3440338,3715885,4000243,4350296,4834742,5203380,5715898,6020815,6066173,6173852,6347344,6719025,7004337,7305978,7456176,7082885,7320276,7958464,8410312,8590456,9053753,9674369,10245955,10688712,11060851,11349975,12044390
 "26093","Livingston, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",54391,59478,61365,63912,69597,74048,76531,79824,84726,90785,96678,100661,101930,100697,99732,100243,101723,103866,107353,110210,112557,116655,119527,122604,125704,129655,134170,138830,143075,147808,153033,158345,163146,167833,171357,175245,178819,181620,181903,181171,181082,181065,182052,182805,184238,185567,187221,188585,189923,191259,192058,192335
 "26093","Livingston, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4357,4161,4387,4875,5347,5601,5978,6924,7868,8886,9840,10427,11139,11784,12875,14715,16357,17542,18065,19428,20583,21010,21130,22771,24181,26535,27695,28814,30406,32710,34002,36098,36904,36144,36029,36220,37574,38566,40164,41155,39114,40429,43715,46007,46627,48790,51674,54331,56279,57832,59097,62622
 "26095","Luce, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",17250,18958,21204,23370,26469,29801,35152,38895,42864,46523,49515,57402,61295,62600,68750,71876,74642,77255,80322,85792,91284,92515,100631,94619,103282,111261,120418,127836,130729,127114,126182,129064,137747,137880,141123,143741,138232,142665,148362,154393,159617,165680,166391,170508,169834,173570,183592,184852,191170,194767,198030,222610
 "26095","Luce, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",7038,6884,7202,7468,6917,6960,6891,7021,7041,6964,6877,6623,6468,6229,6004,5994,5830,5798,5768,5757,5750,5786,5751,5682,5661,5677,5697,6642,6803,7015,7007,7006,7089,7026,6918,6894,6810,6736,6791,6680,6614,6602,6524,6479,6505,6414,6431,6332,6372,6336,6266,6126
 "26095","Luce, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2451,2754,2944,3129,3827,4282,5101,5540,6088,6680,7200,8667,9477,10050,11451,11991,12803,13324,13925,14902,15875,15989,17498,16652,18244,19599,21137,19247,19216,18120,18008,18422,19431,19624,20399,20850,20298,21179,21847,23113,24133,25095,25504,26317,26108,27061,28548,29193,30002,30740,31604,36339
 "26097","Mackinac, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",25683,28612,31873,35114,38793,42978,49199,53423,56969,63826,69685,76724,86430,94215,100138,110464,118983,124907,132548,140872,154792,167341,177927,187436,203953,223901,243656,263846,275254,288837,297507,314940,315181,304641,308324,321994,320556,319925,333910,352078,355685,366374,378368,400629,404098,410739,425483,439085,453128,464731,486164,544297
 "26097","Mackinac, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",9652,9739,10028,10241,10154,10301,10310,10284,10370,10484,10272,10219,10361,10308,10248,10379,10289,10419,10435,10576,10607,10717,10830,10927,11037,11231,11412,11539,11610,11642,11848,11938,11803,11725,11656,11647,11596,11474,11448,11248,11159,11104,11012,11066,11002,10990,10814,10713,10758,10790,10807,10839
 "26097","Mackinac, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2661,2938,3178,3429,3820,4172,4772,5195,5494,6088,6784,7508,8342,9140,9771,10643,11564,11988,12702,13320,14593,15615,16429,17153,18479,19936,21351,22866,23708,24810,25110,26381,26703,25982,26452,27646,27644,27883,29168,31301,31874,32995,34360,36204,36730,37374,39346,40986,42120,43071,44986,50217
 "26099","Macomb, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2707042,2751448,2984327,3345057,3820854,4069103,4299378,4955818,5749217,6539892,7185381,7568561,8054750,8279190,8867818,10009119,11348065,12159662,12562479,13604844,14537627,15270775,15544083,15937940,16646886,18013684,19116168,20124450,21705070,22926468,24338681,26208047,26118639,26182766,27114989,27679889,28755265,29273750,30179006,30459964,28654082,29368205,31169249,32585561,33268733,34951484,37060942,37865220,38916112,40421018,41639396,45450920
 "26099","Macomb, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",620722,628019,634252,634927,648373,655632,657372,661729,672214,680970,689659,693408,687118,684852,682777,687270,693630,702036,708068,710115,713808,718280,728183,737278,745112,751181,761378,773074,776506,779567,783828,790846,800571,808457,815982,823418,828765,833328,835703,837857,839435,841350,844159,849761,857146,862914,865031,868329,870867,872089,872389,870791
 "26099","Macomb, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4361,4381,4705,5268,5893,6206,6540,7489,8553,9604,10419,10915,11723,12089,12988,14564,16360,17321,17742,19159,20366,21260,21346,21617,22341,23980,25107,26032,27952,29409,31051,33139,32625,32386,33230,33616,34697,35129,36112,36355,34135,34906,36923,38347,38813,40504,42843,43607,44687,46350,47730,52195
 "26101","Manistee, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",61851,66698,73440,80685,84282,95603,108874,120433,138038,156140,170716,185240,199332,205076,221513,236896,248591,256878,271040,272373,294720,308377,331052,350504,363959,389023,407050,428576,453687,480443,523673,567510,592733,596186,617858,634877,657988,669863,701441,754385,743667,781220,801661,808228,787617,827265,895087,901091,923444,967304,1001087,1097932
 "26101","Manistee, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",19705,20515,21126,21343,21465,21449,22068,22387,22578,22986,23039,23029,23020,22521,22287,22061,21890,21780,21564,21547,21430,21245,21504,22031,22715,22804,23094,23269,23611,23874,24133,24609,24725,24929,25194,25048,25178,25201,25077,24960,24818,24587,24776,24675,24484,24415,24462,24452,24406,24479,24619,24738
 "26101","Manistee, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3139,3251,3476,3780,3926,4457,4934,5380,6114,6793,7410,8044,8659,9106,9939,10738,11356,11794,12569,12641,13753,14515,15395,15910,16023,17059,17626,18418,19215,20124,21699,23061,23973,23915,24524,25346,26133,26581,27971,30224,29965,31774,32356,32755,32169,33883,36591,36851,37837,39516,40663,44382
 "26103","Marquette, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",204205,231196,253822,286443,320304,358323,401913,447505,479002,561122,606825,645764,700773,716322,740741,803398,831536,881956,937789,999346,1063187,1110201,1194654,1255741,1299976,1316629,1273849,1281972,1326284,1387130,1491130,1556650,1572557,1585915,1668023,1727211,1784185,1869111,1988814,2134568,2101483,2189216,2250363,2347728,2322197,2395816,2472961,2481613,2509491,2595375,2686514,2926017
 "26103","Marquette, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",62937,65088,66841,68201,68587,70230,69398,71373,73236,75014,75580,74208,74474,73719,72808,72287,72088,70663,70952,70575,70848,71028,71645,72441,72605,71262,66006,63531,63407,64016,64410,64606,64738,65012,65043,65620,65785,66002,66131,66539,66765,67080,67462,67840,67792,67798,67357,66563,66524,66406,66689,65834
 "26103","Marquette, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3245,3552,3797,4200,4670,5102,5791,6270,6541,7480,8029,8702,9410,9717,10174,11114,11535,12481,13217,14160,15007,15630,16675,17335,17905,18476,19299,20179,20917,21668,23151,24095,24291,24394,25645,26321,27121,28319,30074,32080,31476,32636,33357,34607,34255,35338,36714,37282,37723,39083,40284,44445
 "26105","Mason, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",68514,76576,89719,100640,103842,116968,124985,136602,151896,170611,189846,209154,227920,236516,250707,275561,285770,292080,307670,325730,360126,381077,400386,431905,461532,491950,522523,536322,573499,606139,646615,671491,692791,699539,724384,750749,756266,786918,830255,877766,865564,922635,946908,977101,991148,1035739,1079881,1096196,1129542,1173484,1200710,1321884
 "26105","Mason, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",22219,22848,23893,24554,25056,24592,24873,25173,25614,25347,25631,26466,26816,26507,26148,25916,25857,25599,25143,25352,25440,25607,25985,26523,26736,27174,27463,27748,27895,28050,28179,28350,28475,28624,28735,28842,28748,28846,28685,28668,28656,28719,28649,28667,28680,28748,28754,28846,29025,29121,29154,29164
 "26105","Mason, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3084,3352,3755,4099,4144,4756,5025,5427,5930,6731,7407,7903,8499,8923,9588,10633,11052,11410,12237,12848,14156,14882,15408,16284,17263,18104,19026,19328,20559,21609,22947,23686,24330,24439,25209,26030,26307,27280,28944,30618,30205,32126,33052,34085,34559,36028,37556,38002,38916,40297,41185,45326
 "26107","Mecosta, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",69976,72418,78920,90203,101663,116316,132044,144043,161312,179238,201670,239221,247107,261019,284970,310815,333171,353233,377052,396604,437103,453617,479956,517579,566414,594802,631103,659175,695882,728642,758594,787050,827871,828444,846963,894155,933181,965662,1003680,1044895,1057060,1118435,1187267,1198590,1220654,1262741,1297192,1348529,1415497,1449064,1476062,1649967
 "26107","Mecosta, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",26240,28187,29155,30887,32887,33861,34402,35030,35610,35660,36422,37045,37299,36723,36164,36358,36442,36755,36737,36806,37000,37418,37701,37548,37290,37084,37155,38097,38892,39631,40217,40657,41003,41639,42054,42553,42908,42876,42640,42683,42621,42851,43454,43502,43266,43206,43013,43174,43271,43471,43583,43907
 "26107","Mecosta, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2667,2569,2707,2920,3091,3435,3838,4112,4530,5026,5537,6458,6625,7108,7880,8549,9143,9610,10264,10776,11814,12123,12731,13784,15189,16039,16986,17303,17893,18386,18863,19358,20190,19896,20140,21013,21748,22522,23538,24480,24801,26101,27322,27553,28213,29226,30158,31235,32712,33334,33868,37579
 "26109","Menominee, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",68046,72586,77029,85660,96763,109695,120295,133589,146869,166568,187902,204468,224293,237798,249326,278073,292009,306706,309973,323374,360441,378860,376402,408955,428358,461995,485062,506545,520975,554723,575518,591403,594197,592180,605395,644220,661297,679017,711967,764015,728464,787176,828066,842387,835591,884773,907951,908123,946874,973238,1000659,1076012
 "26109","Menominee, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",23727,24647,24877,24844,24864,24770,25229,25286,25931,26250,26579,26261,26447,26291,26128,26097,26057,25956,25902,25726,25205,24925,24809,24869,24862,24888,25025,25123,25132,25188,25360,25281,25170,25023,24997,24987,24719,24472,24322,24317,24118,23968,23870,23736,23734,23535,23494,23217,23003,22908,22772,22608
 "26109","Menominee, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2868,2945,3096,3448,3892,4429,4768,5283,5664,6345,7070,7786,8481,9045,9542,10655,11207,11816,11967,12570,14300,15200,15172,16444,17229,18563,19383,20163,20730,22023,22694,23393,23607,23665,24219,25782,26753,27747,29273,31419,30204,32843,34691,35490,35206,37594,38646,39115,41163,42485,43943,47594
 "26111","Midland, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",268874,277325,299208,321559,352547,410969,449291,511778,594681,663859,730776,773486,854851,904532,953477,1022239,1093068,1174550,1271864,1400428,1551684,1644668,1698467,1826089,1912487,1993816,2111747,2251232,2316023,2483853,2518181,2636208,2801089,2786911,2894864,3132036,3128519,3262720,3359555,3637394,3515401,3605283,3825855,3818463,3743593,3432420,3364251,3922342,4795629,4503910,4544019,4802956
 "26111","Midland, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",62133,63956,65050,65286,66390,67168,68626,69324,70888,71900,73158,73882,74936,74784,75198,75835,72492,72598,73054,74065,74767,76002,76733,77853,78614,79352,79841,80897,81648,82081,82599,82913,83576,83664,84012,84058,83930,83693,83600,83605,83639,83660,83825,83743,83683,83534,83706,83485,83442,83447,83412,83441
 "26111","Midland, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4327,4336,4600,4925,5310,6119,6547,7382,8389,9233,9989,10469,11408,12095,12680,13480,15078,16179,17410,18908,20754,21640,22135,23456,24328,25126,26449,27828,28366,30261,30487,31795,33515,33311,34458,37260,37275,38984,40186,43507,42031,43094,45641,45597,44735,41090,40191,46983,57473,53973,54477,57561
 "26113","Missaukee, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",17833,20056,22357,25976,31168,33720,38820,42817,45910,51882,59208,66727,76222,81883,88214,100833,111134,120249,125826,138218,151449,156444,159005,173422,189898,206466,215728,229109,237729,256449,284991,292875,292721,299506,301874,332696,340786,350837,366900,382261,367464,406184,436643,430486,463224,486020,485767,487586,517071,525540,541542,610589
 "26113","Missaukee, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",6736,7274,7863,7595,7883,8208,8625,8872,9118,9424,9881,10076,10326,10508,10513,10730,11001,11186,11453,11629,11816,12235,12463,12769,12982,13316,13501,13647,13693,13956,14235,14536,14590,14842,15031,15127,15099,15043,15009,15028,14898,14818,14904,15009,15059,14978,14884,15028,15020,15094,15079,15152
 "26113","Missaukee, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2647,2757,2843,3420,3954,4108,4501,4826,5035,5505,5992,6622,7382,7792,8391,9397,10102,10750,10986,11886,12817,12787,12758,13581,14628,15505,15979,16788,17361,18376,20020,20148,20063,20180,20083,21994,22570,23322,24445,25437,24665,27412,29297,28682,30761,32449,32637,32445,34425,34818,35914,40298
 "26115","Monroe, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",435150,447425,490338,560418,637123,680892,732876,829067,944403,1057320,1172775,1273733,1377975,1442527,1548486,1659148,1757755,1920452,1991738,2155014,2281017,2351795,2399561,2595382,2762164,3079088,3240237,3391007,3587984,3818448,4106811,4339711,4475368,4492812,4648086,4857131,5010888,5179685,5323015,5412471,5130224,5279166,5548535,5715103,5770146,6044640,6379206,6526624,6804507,7073890,7324469,7833799
 "26115","Monroe, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",116021,119640,121589,123422,124301,124906,126297,127148,129995,132450,134285,134732,134729,132334,130888,130851,130386,131150,131852,132040,132700,133892,134664,135277,135623,136783,138631,140123,141725,143009,144525,146364,147605,148561,149747,151117,152374,153460,153424,152806,152296,151936,151511,150835,150193,149919,149439,149278,149523,150218,150412,150568
 "26115","Monroe, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3751,3740,4033,4541,5126,5451,5803,6520,7265,7983,8733,9454,10228,10901,11831,12680,13481,14643,15106,16321,17189,17565,17819,19186,20366,22511,23373,24200,25317,26701,28416,29650,30320,30242,31040,32142,32885,33753,34695,35421,33686,34746,36621,37890,38418,40319,42688,43721,45508,47091,48696,52028
 "26117","Montcalm, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",130470,136248,148825,162131,181524,209641,226945,247593,282083,310927,352264,403821,426414,463407,489694,533318,559387,574112,602528,626436,695285,695996,721303,787379,841751,904266,950939,991171,1067207,1095205,1154363,1211062,1301652,1394233,1467581,1455997,1491656,1497565,1541152,1634380,1587251,1666566,1765419,1830546,1833698,1885845,1984329,2031048,2124385,2198333,2287801,2540211
 "26117","Montcalm, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",40316,39811,40564,41761,42415,43101,44312,44908,45773,46267,47107,47858,48971,48771,48729,49602,50097,50214,50815,52293,52586,53241,54504,55175,55772,56683,57616,58472,59209,60045,60830,61484,62083,62547,62959,63482,63621,63806,63560,63635,63496,63315,63264,63100,62801,62814,62778,62988,63553,63854,63708,63476
 "26117","Montcalm, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3236,3422,3669,3882,4280,4864,5122,5513,6163,6720,7478,8438,8707,9502,10049,10752,11166,11433,11857,11979,13222,13073,13234,14271,15093,15953,16505,16951,18024,18240,18977,19697,20966,22291,23310,22936,23446,23471,24247,25684,24998,26322,27906,29010,29199,30023,31609,32245,33427,34427,35911,40018
 "26119","Montmorency, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",12063,14148,16079,18942,21721,24816,28401,32223,36905,42549,47670,52884,58913,63142,66975,71921,76987,81218,87820,91440,98736,106596,112334,122660,129628,143918,151154,160676,168859,181190,188774,195629,203830,208080,216644,217719,225019,232719,241463,254187,254044,265070,276056,273322,289263,293815,315336,324784,327851,340823,350020,393590
 "26119","Montmorency, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",4524,5272,5360,5662,6318,6695,6776,6989,7148,7422,7599,7521,7623,7532,7794,7804,7961,8047,8212,8373,8746,8976,9083,9302,9526,9606,9781,9953,10073,10104,10163,10364,10389,10397,10382,10326,10222,10125,9996,9922,9794,9778,9625,9515,9381,9324,9292,9210,9237,9260,9304,9337
 "26119","Montmorency, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2666,2684,3000,3345,3438,3707,4191,4611,5163,5733,6273,7032,7728,8383,8593,9216,9671,10093,10694,10921,11289,11876,12367,13186,13608,14982,15454,16143,16764,17933,18575,18876,19620,20013,20867,21085,22013,22985,24156,25619,25939,27109,28681,28725,30835,31512,33936,35264,35493,36806,37620,42154
 "26121","Muskegon, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",556589,580833,601588,668217,727752,805200,880409,959264,1051818,1179804,1295276,1395210,1505262,1575139,1639741,1809110,1916564,1984921,2075511,2165811,2313446,2431375,2499662,2640606,2751922,2938274,3082029,3246918,3463258,3663676,3881361,4082664,4153982,4180374,4283110,4382321,4529871,4707009,4876222,4966172,4811539,5006886,5261858,5452456,5510123,5803623,6093852,6236339,6419659,6625770,6905699,7650887
 "26121","Muskegon, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",156538,157595,158338,158137,157135,156315,156266,157395,157496,157258,158067,157850,158550,156114,154496,154844,155654,155812,156345,157643,158365,159384,160885,162135,163082,163678,164457,165763,167077,168147,169331,170396,171055,171563,172269,172771,173608,173710,173738,173846,172755,171923,170056,170191,172312,172304,172506,173342,173804,173719,173645,173883
 "26121","Muskegon, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3556,3686,3799,4226,4631,5151,5634,6095,6678,7502,8194,8839,9494,10090,10613,11683,12313,12739,13275,13739,14608,15255,15537,16286,16874,17952,18741,19588,20729,21789,22922,23960,24284,24366,24863,25365,26093,27097,28067,28567,27852,29123,30942,32037,31978,33682,35325,35977,36936,38141,39769,44000
 "26123","Newaygo, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",86759,92677,100794,113714,125433,136960,155664,174739,192177,219624,244886,265397,288691,309418,325162,362347,386989,403567,433043,448568,492833,528319,568392,616424,664908,749886,771575,832084,886102,943004,995705,1050411,1059623,1064040,1102225,1170778,1207856,1258090,1291011,1330690,1297264,1361938,1431836,1469476,1495845,1569454,1643857,1722645,1776970,1815835,1875099,2078409
 "26123","Newaygo, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",26944,28048,28422,29061,30170,30824,31798,32279,33208,34029,34648,35058,35545,35647,35313,35571,36041,36387,36904,37398,37737,38411,39388,40904,42112,43005,43970,44934,45805,46675,47393,47972,48564,48697,49072,49272,49452,49287,49328,49153,48649,48373,48325,47886,47880,47798,47900,47812,48332,48914,49027,49348
 "26123","Newaygo, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3220,3304,3546,3913,4158,4443,4895,5413,5787,6454,7068,7570,8122,8680,9208,10187,10737,11091,11734,11994,13060,13754,14431,15070,15789,17437,17548,18518,19345,20204,21010,21896,21819,21850,22461,23762,24425,25526,26172,27072,26666,28155,29629,30687,31242,32835,34319,36030,36766,37123,38246,42117
 "26125","Oakland, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",4880406,4975495,5474596,6127464,6927284,7400023,7896106,9001551,10408285,11824144,13119857,13983080,14992174,15478661,16593408,18852606,21137917,22810235,23931808,26036186,28767840,30068901,30248074,32966777,35199078,38289866,41314111,43867269,46122197,50949968,53155060,57993976,59555667,58716603,59238853,60482153,61506930,62119516,63918305,64228634,58886331,60627454,66243459,71287224,72043499,76465367,81137696,83550230,86780122,89687634,92402126,96441996
